time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1562625439.84,-0.00992288989636,0.015726674261,-0.723928311102,-2.14188131066,-15.140573305,0.655321750902,-162.576628062,257.665831092,-11860.8414491,-280.586451696,-1983.41510296,85.8471493681
1562625439.95,0.0993701803433,0.0554626005849,-0.680075519054,-7.98494508799,7.45363669722,-1.80715698907,1628.08103474,908.699247982,-11142.3573042,-1046.02780653,976.426407336,-236.737565569
1562625440.06,0.125175349809,0.0606096999014,-0.683308201524,-7.114694854,7.50521959239,1.28424573273,2050.87293127,993.029323184,-11195.3215738,-932.025025874,983.183766603,168.236190988
1562625440.17,0.214122658578,0.0744217767862,-0.647985193872,-13.1933017045,13.5921022133,1.37261505259,3508.18563814,1219.32639087,-10616.5894164,-1728.32252329,1780.56538994,179.812571889
1562625440.29,0.284971134908,0.0400753022326,-0.624568510422,-2.99687229739,12.8252584042,-2.85777622366,4668.96707433,656.593751779,-10232.9304748,-392.590270958,1680.10885095,-374.3686853
1562625440.4,0.375175193292,0.0491292954469,-0.567018885942,18.752433253,-13.4710078943,-4.58650241809,6146.8703669,804.934376601,-9290.03742728,2456.56875614,-1764.70203415,-600.83181677
1562625440.51,0.4679066974,0.0845239830897,-0.571010356723,20.958869317,12.8890699944,-6.46143996254,7666.18333021,1384.84093894,-9355.43368455,2745.61188052,1688.46816927,-846.448635093
1562625440.62,0.269040832348,0.0037083035307,-0.649993305426,40.3942800952,-13.3402950203,0.767146781806,4407.96499719,60.756845047,-10649.4903161,5291.65069247,-1747.57864766,100.496228417
1562625440.73,0.2629131163,-0.0471752221349,-0.672884599883,39.877752849,-18.1146624648,-0.58437705668,4307.56849747,-772.918839458,-11024.5412845,5223.98562322,-2373.02078289,-76.553394425
1562625440.84,0.297705789045,-0.0177506686714,-0.805596139895,14.9861607702,-12.207776371,7.17635072532,4877.61164772,-290.826955512,-13198.887156,1963.1870609,-1599.2187046,940.101945017
1562625440.95,0.221768217953,-0.121004898679,-0.917224025905,15.2585370596,-36.0007391919,31.471692752,3633.45048295,-1982.54425996,-15027.7984404,1998.86835481,-4716.09683414,4122.79175052
1562625441.06,0.398273036783,-0.171917104124,-0.871302404565,16.9716146514,-7.84112328801,32.0939891257,6525.30543465,-2816.68983396,-14275.4185964,2223.28151933,-1027.18715073,4204.31257546
1562625441.18,0.455638115917,-0.171595510899,-0.848405562546,19.9591860107,-7.80510256226,31.5311550986,7465.17489119,-2811.42085057,-13900.2767368,2614.6533674,-1022.46843566,4130.58131792
1562625441.29,0.423502038701,-0.204704514497,-0.846914615666,14.120519318,-8.08871444344,25.5612456956,6938.65740207,-3353.87876551,-13875.8490631,1849.78803066,-1059.62159209,3348.52318613
1562625441.4,0.478075662955,-0.164922539609,-0.789396005662,11.9680093709,17.7331341001,17.8417623474,7832.79166186,-2702.09088896,-12933.4641568,1567.80922759,2323.04056712,2337.27086751
1562625441.51,0.531195831035,-0.167766223148,-0.751740584783,18.0406740827,11.8437901558,26.2125479447,8703.11249568,-2748.68180006,-12316.5177411,2363.32830483,1551.53651041,3433.84378076
1562625441.62,0.553003005744,-0.184656593021,-0.71743566693,24.2007288118,0.77544167455,31.8393847533,9060.40124611,-3025.41362006,-11754.465967,3170.29547435,101.582859366,4170.95940269
1562625441.73,0.61801520517,-0.215678238406,-0.6422008893,27.3096635642,-6.73416356161,45.5310187971,10125.5611215,-3533.67225805,-10521.8193703,3577.56592691,-882.175426571,5964.56346242
1562625441.84,0.617468567465,-0.281293031753,-0.610475917557,38.6527430093,-8.29280827415,42.255016154,10116.6050093,-4608.70503225,-10002.0374333,5063.50933422,-1086.35788391,5535.40711618
1562625441.95,0.634481476344,-0.306923494203,-0.555580669551,53.0729648916,-13.610855691,39.1333313325,10395.3445084,-5028.63452902,-9102.63368993,6952.5584008,-1783.02209552,5126.46640456
1562625442.06,0.650623172459,-0.359141301033,-0.500950336971,69.7122332879,-12.3428998929,31.6856470542,10659.8100576,-5884.17107612,-8207.57032094,9132.30256072,-1616.91988597,4150.8197641
1562625442.17,0.628114566151,-0.424374631867,-0.440869951712,74.7662007988,-17.238380896,38.7880747152,10291.0290518,-6952.95396851,-7223.21328884,9794.37230465,-2258.22789737,5081.23778769
1562625442.29,0.578828500161,-0.460477207743,-0.387871823728,75.3804204136,-20.336680211,32.3314046483,9483.52614663,-7544.45857166,-6354.89195996,9874.83507418,-2664.10510764,4235.41400892
1562625442.4,0.555125337645,-0.506543744781,-0.32882096948,81.8622257005,-26.2976686784,28.2387221987,9095.17353197,-8299.21271449,-5387.40276396,10723.9515668,-3444.99459687,3699.27260803
1562625442.51,0.605643077318,-0.436309292178,-0.259146880345,78.7218046572,-21.345764406,18.8217202078,9922.85617877,-7148.49144304,-4245.86248757,10312.5564101,-2796.29513718,2465.64534723
1562625442.62,0.615464511773,-0.33808851921,-0.239238051685,80.0832119777,-19.6699665913,-8.07419227096,10083.7705609,-5539.24229874,-3919.67623881,10490.9007691,-2576.76562347,-1057.7191875
1562625442.73,0.631994232471,-0.279963261039,-0.178644324642,79.5893945967,-20.6052600085,-1.75761273852,10354.5935048,-4586.91806886,-2926.90861493,10426.2106922,-2699.28906112,-230.247268746
1562625442.84,0.634126840474,-0.186952286498,-0.11295274374,79.3579360531,-18.3439706489,11.729598917,10389.5341543,-3063.02626198,-1850.61775344,10395.889623,-2403.06015501,1536.57745813
1562625442.95,0.647887007989,-0.14084006566,-0.066989500616,91.3374096234,-15.875222439,19.6322115444,10614.9807389,-2307.52363578,-1097.55597809,11965.2006607,-2079.65413951,2571.81971232
1562625443.06,0.64833268219,-0.127464066907,-0.0408569568044,104.468554157,-19.9899902714,27.0605934434,10622.282665,-2088.3712722,-669.400380283,13685.3805946,-2618.68872556,3544.93774108
1562625443.17,0.671414453034,-0.171382699279,-0.00281130018646,100.868263627,-6.50244162596,40.9629310456,11000.4543985,-2807.93414498,-46.060342255,13213.7425351,-851.819853001,5366.14396698
1562625443.28,0.67985894523,-0.197310835601,0.0347501032697,92.9989945162,-2.99265547863,58.3406837426,11138.8089587,-3232.74073048,569.34569197,12182.8682816,-392.037867701,7642.62957028
1562625443.39,0.659480472582,-0.203165689541,0.0580329054427,80.9212324691,2.56080854251,53.8898214752,10804.9280628,-3328.66665744,950.811122773,10600.6814535,335.465919069,7059.56661325
1562625443.51,0.628346878449,-0.250305175274,0.108015747711,81.4626970085,5.60778112338,57.4489309307,10294.8352565,-4100.99999169,1769.7300105,10671.6133081,734.619327163,7525.80995193
1562625443.62,0.618808089042,-0.291192626497,0.17787823544,81.9851295977,9.8019648431,61.0750302041,10138.5517309,-4770.89999252,2914.35700945,10740.0519773,1284.05739445,8000.82895673
1562625443.73,0.599114780137,-0.307141723222,0.243147052521,76.7438685463,18.7912340076,48.0316493211,9815.89655777,-5032.20999327,3983.7213085,10053.4467796,2461.651655,6292.14606106
1562625443.84,0.584418145874,-0.300524230587,0.302230784769,70.6191000123,17.4174541183,43.0177973661,9575.10690199,-4923.78899394,4951.74917765,9251.10210161,2281.6864895,5635.33145495
1562625443.95,0.556371839099,-0.307019659091,0.361192276604,63.447266347,14.4810522179,42.9526588508,9115.5962118,-5030.21009455,5917.77425989,8311.59189145,1897.01784055,5626.79830946
1562625444.06,0.531813756751,-0.32287531037,0.414941213006,56.4674252085,10.2596645534,34.1795303703,8713.23659062,-5289.98908509,6798.3968339,7397.23270231,1344.0160565,4477.51847851
1562625444.17,0.521161677951,-0.350060435583,0.504648263581,40.5290796342,-4.26782861949,19.8966918371,8538.71293155,-5735.39017658,8268.15715051,5309.30943208,-559.085549153,2606.46663066
1562625444.28,0.511379494531,-0.298184274837,0.510628749723,27.9975457166,-19.2547862156,2.79557227172,8378.4416384,-4885.45115893,8366.14143546,3667.67848887,-2522.37699424,366.219967595
1562625444.39,0.516491545078,-0.297858034853,0.499287554438,21.4672567938,-28.9789259146,-2.2145193066,8462.19747456,-4880.10604303,8180.32729191,2812.21063998,-3796.23929481,-290.102029164
1562625444.5,0.548021101508,-0.28587008293,0.461370517744,3.39305019835,-34.7772165293,-13.7472658492,8978.7777271,-4683.69543873,7559.09456272,444.489575984,-4555.81536533,-1800.89182625
1562625444.62,0.606231686669,-0.241609246512,0.40361237222,-5.40427008866,-35.0162887695,-20.1946766689,9932.49995439,-3958.52589486,6612.78510645,-707.959381614,-4587.1338288,-2645.50264362
1562625444.73,0.70515441644,-0.210661212486,0.338129064685,-9.45468277445,-35.6703850834,-17.9225372463,11553.249959,-3451.47330537,5539.9065958,-1238.56344345,-4672.82044592,-2347.85237926
1562625444.84,0.754438779484,-0.143086302175,0.253437251967,-12.0115045733,-57.117087033,-13.1272300865,12360.7249631,-2344.32597483,4152.31593622,-1573.50709911,-7482.33840133,-1719.66714133
1562625444.95,0.700283964035,-0.11610677352,0.142424581458,-15.244705261,-63.2771340549,-7.80305669619,11473.4524668,-1902.29337735,2333.4843426,-1997.0563892,-8289.30456119,-1022.2004272
1562625445.06,0.688702833257,-0.12395410398,0.0410239201868,-11.7362652693,-71.3433137792,-17.1906899579,11283.7072201,-2030.86403962,672.135908341,-1537.45075028,-9345.97410508,-2251.98038448
1562625445.17,0.579085479618,-0.170054787332,-0.0943528858944,-2.08553950572,-83.6181427066,-0.459407221626,9487.73649807,-2786.17763565,-1545.87768249,-273.20567525,-10953.9766946,-60.1823460331
1562625445.28,0.455356619157,-0.152927238287,-0.189922480117,2.09095337615,-92.976939123,5.03996861504,7460.56284826,-2505.55987209,-3111.68991424,273.914892275,-12179.9790251,660.23588857
1562625445.39,0.335992832241,-0.194958733208,-0.261652888356,2.62002597746,-96.0861154397,3.77795648636,5504.90656344,-3194.20388488,-4286.92092282,343.223403048,-12587.2811226,494.912299713
1562625445.5,0.269556634954,-0.19013571145,-0.304847951083,6.94657299804,-96.6500229797,2.56199289879,4416.41590709,-3115.18349639,-4994.62883054,910.001062743,-12661.1530103,335.621069742
1562625445.62,0.164231830834,-0.229349679367,-0.303904171599,6.22748821732,-109.224715338,7.88441956311,2690.77431638,-3757.66514675,-4979.16594748,815.800956469,-14308.4377093,1032.85896277
1562625445.73,0.054522514938,-0.172698891118,-0.240066488814,-0.056329306703,-120.922091133,-3.73073995045,893.296884745,-2829.49863208,-3933.24935274,-7.37913917809,-15840.7939384,-488.726933509
1562625445.84,-0.0596699709308,-0.197592087944,-0.209321558683,5.25922728809,-113.133698813,-11.0652995432,-977.632803729,-3237.34876887,-3429.52441746,688.95877474,-14820.5145445,-1449.55424016
1562625445.95,-0.105070161338,-0.197315301024,-0.100425535627,2.81269387226,-110.452390001,-8.76411310032,-1721.46952336,-3232.81389198,-1645.37197572,368.462897266,-14469.2630901,-1148.09881614
